mfccs_0,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12,mfccs_13,mfccs_14,mfccs_15,mfccs_16,mfccs_17,mfccs_18,mfccs_19,mfccs_20,mfccs_21,mfccs_22,mfccs_23,mfccs_24,mfccs_25,mfccs_26,mfccs_27,mfccs_28,mfccs_29,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,source,label
-350.71207,173.41544,-28.343472,24.727833,-8.691042,21.217194,-12.67698,-9.96404,8.757209,-14.667907,-23.606401,-1.1457385,-0.3401051,-9.254379,-1.5484781,-5.5331655,-2.4929967,-4.6071935,1.5434113,-4.206907,-4.3638034,-6.213184,-4.5953298,-1.6314253,-8.10251,-1.6073587,-2.4193158,-2.812392,-6.7211967,-2.0987625,2357.672039282827,2290.44485830017,4034.4913563829787,0.091355786,output_1644_speaker1.mp3,1
-331.53244,180.38231,-20.991823,5.138113,10.128004,23.018274,-17.187277,-18.363897,4.9012475,-8.885888,-19.967743,-3.5989144,-2.0673683,-13.537084,-3.2120414,-1.5676064,-3.3847716,-3.6652753,1.0840381,-2.0952063,-3.242495,-4.6031237,-8.104695,-2.6123984,-4.875261,-7.4836907,-2.9354708,-0.9739148,-8.375215,-4.4817777,1711.5674188592552,1999.5050626784548,2958.984375,0.14029579,output_1644_speaker1.mp3,1
-373.8243,195.64981,-18.400576,-5.3952327,-0.47992495,30.923069,-15.1007185,-10.397932,1.4673438,-9.960122,-16.151693,4.296726,7.422405,-7.982235,-2.7987242,-0.7617082,-4.8323255,-4.36801,4.4465146,-4.9926367,-2.4220548,-7.176176,-3.0037625,1.0610663,-5.672746,-2.8037755,-3.002716,-0.8383,-4.888705,-0.32190466,1811.7902925234591,2155.3599637643156,3376.371343085106,0.099357456,output_1644_speaker1.mp3,1
-383.73288,152.63719,-33.35789,19.058268,-4.2218513,26.889711,-7.7303176,-0.40764105,3.317387,-7.393384,-11.026715,2.2236078,2.9530692,-9.410522,2.046158,-0.848235,-2.9180944,-4.0355263,4.956785,0.7808427,-1.8918331,-3.7525382,0.9390501,0.57016593,-5.995064,-0.92149806,-1.4236907,-0.760485,-4.2144814,-2.292807,2756.5789296741095,2738.567128759885,5283.909574468085,0.10568642,output_1644_speaker1.mp3,1
-368.77734,147.31212,-23.071798,42.096527,11.523642,31.10699,-8.393666,-13.194149,1.8481942,-9.123845,-18.683266,-7.3145323,-4.9680457,-8.9371,2.2100291,1.5068885,-2.1901567,-6.362998,4.324548,-0.5361213,-5.568842,-6.4085855,-1.5160563,-1.3332007,-7.351743,-3.3071003,-4.4877944,-3.9313939,-4.1633215,-0.8267147,2721.6029564327055,2602.6851574901107,4845.453789893617,0.08805309,output_1644_speaker1.mp3,1
-388.84982,156.30255,-21.458792,23.882706,-0.67068595,23.376987,-4.463907,-10.420044,-1.7284718,-11.68228,-12.621493,-1.489424,-2.124035,-7.534924,1.1130897,-0.99719936,1.2793149,-1.7163624,3.747,1.085423,-1.7196944,-5.1045017,-6.5858607,-0.14609542,-6.264282,-6.373667,-3.6294858,-1.6926327,-5.1517563,-0.7358498,2554.9148832804535,2497.721219496717,4619.556183510638,0.09132891,output_1644_speaker1.mp3,1
-342.8242,186.87733,-29.29835,12.0379095,-8.691152,28.025156,-21.611431,-10.592923,5.0242968,-5.1946535,-11.730566,-4.4322352,-0.76549995,-9.821013,0.9859863,-1.8655237,-3.0481138,-4.9013033,0.49123237,-5.171545,-1.2303936,-5.186839,-4.8984666,-1.5107305,-8.69673,-3.8218422,-2.726469,-0.64147925,-7.5706387,-2.2350626,2170.1555661471925,2330.846318999775,3797.373670212766,0.088108145,output_1644_speaker1.mp3,1
-390.2899,188.12276,-25.054087,9.502513,5.921336,28.116562,-15.332049,-15.387114,-0.38856438,-10.987419,-13.551454,0.5749151,1.1546311,-7.6889415,3.2048862,1.7755773,-4.4660764,-3.6569831,2.5702503,-3.6226313,-1.5010617,-4.8944283,-2.557332,0.15038154,-6.28304,-3.048548,-1.5877033,-0.5915151,-5.7627616,-0.23350862,1969.7383046194448,2172.42501984769,3516.4976728723404,0.05589709,output_1644_speaker1.mp3,1
-407.75748,211.91882,-3.8392873,-2.7899482,3.841118,27.158978,-17.386595,-20.292982,5.7060437,-7.42044,-12.473506,0.13141616,-1.2937206,-7.909799,-2.1902335,0.4390287,-0.9440779,-2.0715168,-0.7160545,-4.9329066,0.7735728,-4.523249,-5.6252637,-1.3894212,-7.091536,-5.073422,-3.312985,0.39575005,-5.6272187,-4.403374,1494.461061607045,1688.2227841187057,2393.4923537234044,0.052059654,output_1644_speaker1.mp3,1
-434.18942,160.35678,0.5933289,22.364796,3.6127582,16.220417,-7.9244866,-16.272808,5.0391994,-4.902223,-15.709364,-2.5022366,-3.0278044,-8.267525,-1.2988186,0.21274444,1.3398378,-0.8704472,1.4435042,-0.33600575,-0.56060153,-4.006624,-3.2684832,-0.97344697,-5.9495955,-4.2948856,-1.8646088,-1.6060103,-6.296501,-1.699073,2123.9515135352067,2257.426525777637,3720.952460106383,0.07279433,output_1644_speaker1.mp3,1
-399.27618,149.8834,-31.605692,26.280254,-15.814999,26.31581,-10.925878,0.4153053,2.223133,3.5686529,-7.3742943,3.4906557,9.556952,-4.966352,1.614189,-1.5804784,-3.015613,-6.084205,1.3809958,-4.3621483,1.55977,-4.6800084,2.4211764,3.1496618,-2.2941222,-1.8620943,-4.632516,2.9430285,-0.11270596,2.8830636,3311.3313456775095,2809.700970240281,5891.289893617021,0.07357149,output_1644_speaker1.mp3,1
-391.46576,173.92241,-23.965973,17.093832,-11.327662,27.326666,-16.686253,-9.128823,0.15469101,-3.6883655,-9.381869,-1.9659787,1.4305923,-7.899655,2.608147,2.8771162,-0.22526924,-5.9514265,2.2278001,-2.3835309,-0.84180695,-6.3415956,-1.8046333,-0.66757756,-7.5284743,-2.0706723,-1.3066717,-0.19778611,-7.0639544,1.4901115,2642.7647114841316,2448.8723923696903,4544.755651595745,0.04993348,output_1644_speaker1.mp3,1
-432.4508,181.36789,-26.800543,16.049307,5.8879533,33.64331,-18.762129,-8.765037,5.8888903,-6.242453,-10.367593,-2.9619758,-0.5962637,-7.247373,1.2066971,2.1307151,1.8377216,-3.8502448,2.2753217,-1.0894004,-0.91551495,-5.80251,-3.4046416,0.45972374,-5.8523116,-2.7704048,0.51013523,0.30186886,-7.084573,1.3761544,2269.115042305814,2296.4038635682773,3886.884973404255,0.039395873,output_1644_speaker1.mp3,1
-387.52353,172.38885,-17.821398,23.422285,6.8117843,29.27682,-10.122947,-13.0862055,7.062927,-12.250554,-19.729698,-0.8836623,-2.7088277,-12.26402,-0.3851446,-0.56061256,-1.9611797,-2.4951618,2.282262,-0.8768885,1.4121207,-2.6656878,-4.9641757,0.54832524,-5.4931726,-5.615216,-2.05097,-0.19950305,-6.287633,-2.4937065,2052.9830902368785,2241.2477882770017,3622.465093085106,0.09348386,output_1644_speaker1.mp3,1
-652.6316,98.552826,-9.712717,16.867958,0.45006248,9.749737,-7.2922745,-1.1520373,4.3996224,-2.6379132,-5.6270967,0.25279024,1.1850609,-4.289115,0.9202908,0.42705163,0.36299548,-1.0688664,-0.34776494,-1.7106383,-1.0528313,-3.4546227,-1.7313112,-1.6155763,-2.9291232,-0.025017697,-0.17142576,-0.5462036,-3.8048275,1.3301054,980.180020676466,1241.1387510572038,1921.9996675531916,0.030539323,output_1644_speaker1.mp3,1
-361.50058,164.38449,-17.426186,22.529743,-2.2735472,21.40696,-19.55386,-19.042048,-0.6988597,-10.588849,-16.194721,0.80323696,-4.2411036,-10.168226,5.1535926,-0.92792124,-5.7996607,-9.698627,2.7361271,-4.3240523,-5.5640173,-1.5742801,-2.4380307,-2.5904474,-7.104368,0.6347226,-0.90128976,-2.1186934,-5.181054,-4.2532854,2457.5090699488624,2282.9488193800803,4011.926529255319,0.083334655,output_1644_speaker1.mp3,1
-372.658,194.09575,-13.6972685,10.341435,-1.8050258,28.504026,-17.152891,-17.827803,1.8198323,-14.273079,-18.279324,3.3214812,-4.579231,-14.061379,0.85655636,1.5101126,-2.2458427,-6.8084936,5.5331993,-3.3238184,-7.9087224,-6.909741,-3.0407696,-0.952271,-6.865428,-2.558189,-2.6100605,-1.7404543,-5.6818037,-2.2033186,1881.0497464707464,2083.419971352144,3202.709441489362,0.06901614,output_1644_speaker1.mp3,1
-365.47208,174.99788,-25.09875,-0.23182751,7.1938562,20.49324,-16.849907,-16.445766,4.202913,-12.810773,-19.2022,2.9860418,-2.9214756,-16.112375,0.268,1.0660666,-4.7913246,-4.4728675,3.820626,-1.4055126,-9.058198,-5.920374,-1.3662986,-3.0962613,-5.2833014,-2.2209947,-2.654278,-3.029367,-7.75277,-2.8560731,1847.417032167386,2133.0310132971745,3417.012965425532,0.1082032,output_1644_speaker1.mp3,1
-349.9702,170.22064,-28.40974,25.619041,15.01254,28.85045,-14.56218,-16.736511,-1.6231256,-9.169519,-14.950414,1.1561018,-0.8360578,-11.990589,-1.3577863,-1.0002629,-4.860994,-6.4491277,6.3962617,-2.943127,-6.7435665,-4.47875,-2.3124163,-1.8367547,-4.979471,-2.1071897,-3.1720042,-1.8313774,-7.8305073,-3.3259115,2241.9841100228928,2324.500016858366,3947.5980718085107,0.089505,output_1644_speaker1.mp3,1
-364.92563,199.38124,-19.326939,8.409434,-18.31977,24.97743,-12.974529,-12.695346,2.7951167,-11.82458,-15.939458,-3.2733183,1.1816131,-7.640592,1.1007253,4.95173,-7.707618,-6.8000145,6.9678025,-5.339299,-1.3836792,-8.583095,-6.1549015,1.8516473,-5.712216,-4.1847844,-4.817249,0.21076044,-4.8126044,-3.281892,2057.211708758174,2152.4760026439794,3496.4261968085107,0.06393173,output_1644_speaker1.mp3,1
-379.73752,161.73288,-20.030426,19.618956,-0.83962315,20.70689,-13.55073,-10.683522,6.489502,-8.580735,-15.501045,-3.7825165,-3.3027935,-7.8698444,2.041262,1.5158724,-0.7746124,-3.7441244,1.1060821,-2.415076,-1.7820344,-5.5837684,-5.5576134,-1.0969875,-5.892826,-3.5999613,-0.32179818,-0.9935585,-4.205378,0.32174057,2452.492117406308,2462.9971173067634,4475.315824468085,0.09856012,output_1644_speaker1.mp3,1
-378.25217,190.15097,9.125712,6.9248734,-1.975397,9.298759,-17.858809,-12.099178,9.944016,-11.174269,-24.945492,-5.6216125,-6.0830793,-14.63273,-1.052703,2.7303972,-3.8165576,-8.067788,1.536106,-0.5420875,-5.4540167,-5.0668774,-3.9683163,-1.1555166,-4.805966,-4.7873936,-2.3117287,-2.5341027,-5.75568,-3.0527499,1544.726831739849,1889.6095799751972,2435.6299867021276,0.10264618,output_1644_speaker1.mp3,1
-365.42053,158.83104,-24.453363,36.242634,-2.6819994,27.988274,-10.786368,-3.531827,1.9226111,0.51785797,-15.99179,-5.0717835,1.9658056,-9.610455,3.6983466,1.1699946,-2.7642713,-6.209241,2.246165,-3.8265123,-0.6584088,-4.946162,-2.3345587,0.87678814,-2.1187508,-3.4565544,-4.9465327,0.7544134,-4.7214317,-1.6814487,2586.4296582150605,2818.9326287190665,5049.409906914893,0.074289605,output_1644_speaker1.mp3,1
-379.71033,164.6205,-36.537746,26.704756,-8.992113,35.618996,-19.146744,-16.442108,-8.105061,-5.461813,-4.3822393,1.8560083,-1.4921849,-5.0910354,5.008227,-5.502104,0.74161243,-3.2149665,3.7476141,-8.108743,-3.2550874,-4.5919037,-3.608733,-0.6050619,-8.342626,1.3171375,-1.8756745,1.818581,-5.843389,-0.23165093,2815.102098142054,2571.815361835719,4783.992686170212,0.073640525,output_1644_speaker1.mp3,1
-387.62833,169.69313,-16.759394,22.052261,-1.043807,29.530447,-13.8709135,-11.414687,-3.4048514,-7.5127945,-15.993572,-3.9586935,1.5959469,-7.526901,5.043491,1.993241,-0.19414939,-2.191032,5.2137504,-1.1528062,-3.0821831,-7.3452487,-0.40609944,1.188158,-8.74037,-1.6954598,-0.086676575,-2.062825,-6.135176,2.4871829,2462.0641018209662,2495.9517337097095,4342.295545212766,0.07666934,output_1644_speaker1.mp3,1
-384.86258,154.65666,-13.048174,13.348996,-5.8268723,19.23124,-18.794872,-10.780071,5.0583925,-8.389243,-13.701966,-3.1890504,-0.017281229,-9.013517,4.804567,3.1892102,-3.897794,-3.6050346,1.893898,-1.1971642,-0.80384064,-4.4847074,-3.021523,2.6452568,-3.520586,-2.277025,-1.493182,-3.4370825,-5.8728805,0.48189935,2736.5177004144666,2432.9613228898124,4626.911569148936,0.100148834,output_1644_speaker1.mp3,1
-365.37466,178.11008,-20.72652,11.502074,9.274527,34.540325,-11.043311,-19.860813,-2.4268677,-7.806142,-10.464936,-2.4180727,-3.7913747,-8.153802,1.2528139,-2.4375186,-6.866007,-2.6350143,4.5783854,-5.6050596,-4.176362,-4.4854255,-4.6087337,-0.70165837,-2.568389,-2.5614626,-6.438835,-1.8184662,-4.153523,-3.4665282,1930.2223271243174,2226.022235300703,3267.411901595745,0.08758152,output_1644_speaker1.mp3,1
-404.52734,164.25557,-19.670612,7.4028997,7.9231806,26.73504,-14.246974,-12.011359,2.119995,-5.956647,-9.056485,2.0032692,2.0309124,-7.4440894,0.40655655,0.31001753,-1.9495606,-0.7735191,1.9107666,-6.43334,-3.9640348,-3.8931475,-2.8647864,-2.762915,-5.077621,-0.9956688,-1.9041375,0.2987148,-3.7049267,-2.161194,2111.0756625473077,2398.0990529959145,3939.3700132978724,0.08428445,output_1644_speaker1.mp3,1
-379.6289,183.91498,-7.4345274,-0.8354807,3.3265345,23.707134,-12.277025,-13.057973,1.5974333,-11.019186,-14.193213,0.12311992,0.90294236,-6.9186454,1.0911673,0.45365614,-3.634185,-0.9155343,2.5712836,-4.8463597,-4.753229,-8.084339,-2.188038,2.461105,-7.908898,-2.887348,-0.41782662,-3.5491827,-4.8515773,-1.6983489,1742.7934064469728,2061.3672334026965,3130.900930851064,0.10019903,output_1644_speaker1.mp3,1
-413.54517,175.06422,-12.097024,7.3003383,-1.4739224,25.567392,-6.7930083,-11.6143465,-1.4448706,-12.504272,-6.5897703,4.0573626,-1.3581226,-3.5237257,3.1848207,-3.080875,-3.451778,2.8798158,4.6783776,-4.450316,-3.3411949,-5.3367314,-2.6549864,-0.8925701,-6.2616787,-1.5379912,-0.4235042,-1.8475018,-3.9063754,-0.14058214,2018.5039177926149,2178.0508062933895,3416.3896276595747,0.074579656,output_1644_speaker1.mp3,1
-445.6699,168.48445,1.5960476,-0.4981868,7.092028,23.884327,-9.290368,-6.9054136,1.1357136,-5.272559,-2.626568,0.70303524,-2.048516,-5.547318,4.808427,-1.7547802,-11.0426855,-1.1654763,3.675103,-3.7623374,-4.129993,-4.930987,1.6560386,0.8521935,-5.3570075,-0.1964206,-0.94277257,-2.144552,-3.6986246,-3.2621937,1778.75259584143,2075.3453430871573,3111.7021276595747,0.08565274,output_1644_speaker1.mp3,1
-401.48056,166.72134,-3.9253955,0.35977563,-3.990263,26.789165,-4.95776,-15.213892,-1.6904161,-10.761417,-13.188596,0.66380686,3.592032,-4.0177903,0.039041642,-4.340549,-3.6950128,-1.1029067,-2.0198996,-6.567428,-3.914811,-2.3063276,-5.598743,-3.9046218,-2.4067447,-1.4300694,-2.2931623,0.2158437,-2.0697124,-2.9807236,1935.7041966497725,2299.9965564587073,3517.370345744681,0.1279265,output_1644_speaker1.mp3,1
-399.7625,150.78932,-22.690481,25.51836,-20.554106,28.077326,-8.770493,0.45334837,-1.8947552,-0.8125734,-9.700662,3.5135927,12.605243,-4.89366,0.009484961,-2.101233,-0.9883845,-2.869533,3.170331,-4.7570095,0.9696878,-5.01324,2.0258183,2.2710707,-3.0304766,-1.7100354,-6.273274,2.4555194,-2.052709,1.3242,3363.9595303578926,2773.676746273311,5841.921542553191,0.057453003,output_1644_speaker1.mp3,1
-511.2814,83.31342,-10.702263,12.628167,0.67915237,19.16331,-4.8341393,-7.464447,-0.3170514,-5.5747867,-9.192887,-1.765238,1.6232443,-0.7705255,1.8845193,-2.880088,-0.96108913,-0.3981825,0.9819859,-2.856502,-1.3455517,-2.7541587,-3.8686368,-0.28483123,-2.302496,-1.9518914,-1.8122005,-0.038367737,-2.2100427,-2.5305836,1364.4070939421313,1371.3881651940103,2521.899933510638,0.08948804,output_1644_speaker1.mp3,1
-565.2288,97.46254,-13.911437,-4.60175,0.18155754,8.314693,-11.340493,-5.1805143,9.528835,-4.666017,-8.763409,1.1709208,1.9957823,-1.939936,2.054003,0.35968477,-3.145085,-1.2809497,0.9335204,-2.80825,-1.5278485,-1.7502074,-2.7761452,0.45275453,-2.5237567,-1.4274125,-0.6607879,-1.4944208,-2.4225068,-1.2983258,887.296744847586,984.8269950704378,1543.6336436170213,0.09680507,output_1644_speaker1.mp3,1
-580.79297,73.00613,-1.4832147,-1.3845315,8.843522,5.954573,-6.990487,-4.89124,3.1673937,-2.7342904,-5.70057,0.68208116,3.060239,0.019771986,0.045057718,-0.22623032,-2.8844118,-1.9824901,0.6159348,-1.2475322,-2.3929186,-1.6183764,0.22281417,1.2879084,-1.0347342,-0.6538512,0.6713659,0.10518638,-1.0635235,-0.7750807,1113.8055548943269,1206.9801165628137,1937.5831117021276,0.13283889,output_1644_speaker1.mp3,1
-332.1512,197.25937,-16.532913,-2.0317757,-4.40552,1.3742017,-31.943811,-19.353144,12.760855,-12.947392,-26.479445,7.0042167,0.8233258,-14.923508,2.637281,0.24542625,-5.5531583,-3.0764475,2.5730095,-2.2906249,-2.6034913,-8.719815,-5.9718914,3.3309755,-9.090238,-6.4350743,3.7256508,-1.3987607,-9.89039,-2.6983151,1696.8483165573023,1875.0702224556912,2843.542220744681,0.144311,output_1644_speaker1.mp3,1
-376.49542,165.79594,-26.322847,12.468566,2.9973807,25.12469,-8.562506,-12.243606,-1.9459394,-11.994361,-14.314134,1.3028966,-1.1224169,-7.5135355,3.5462039,0.82996255,-3.671625,-7.066819,2.8876681,-1.472327,-0.62663007,-4.075114,-4.8422146,2.592739,-4.911959,-3.382499,-0.852897,-2.2233665,-5.077906,-1.2843602,2238.0714930993677,2386.19493279842,4118.143284574468,0.110297546,output_1644_speaker1.mp3,1
-345.5249,181.39897,-32.421257,17.07424,3.4059882,35.153564,-9.72871,-12.345324,0.30966803,-14.202792,-24.08747,-1.9689242,-0.25102785,-10.0989895,2.6891181,-3.40107,-4.1822324,-4.369606,4.356868,-2.558182,-1.9794275,-4.7184243,-5.291026,0.27447194,-6.107555,-5.404881,-1.4478284,0.65438235,-9.416881,-1.5660702,2126.053202133146,2259.2197093228583,3722.5731382978724,0.08962666,output_1644_speaker1.mp3,1
-412.4621,158.37758,-18.810156,16.864988,4.393441,15.730268,-9.965604,-10.841112,2.9994738,-8.342514,-13.948624,1.2835584,0.45872083,-5.8421936,0.041921817,-1.3102027,0.95940125,-1.8571689,1.8966252,-2.2169428,-1.7427897,-3.2268033,-3.2128932,0.5175487,-3.1070173,-2.3628852,-2.5998268,-0.33188555,-4.434006,2.1652157,2338.776024066802,2348.6076727994237,4093.8331117021276,0.08734303,output_1644_speaker1.mp3,1
-356.04425,190.4009,-18.561417,14.537733,17.263992,27.59658,-27.817036,-15.990346,14.273072,-9.156107,-19.773302,-0.5833518,-4.874609,-13.408139,-0.74843323,-0.80189496,-5.2477326,-10.644959,-0.36722934,-5.19077,-5.6760845,-6.116828,-6.025049,0.31262037,-6.7357397,-5.791073,-1.3607414,2.558338,-7.8371983,-1.9844824,1649.3745914054643,1996.861124355287,2834.3168218085107,0.08727434,output_1644_speaker1.mp3,1
-342.25043,184.66762,-19.074392,18.998964,0.5013895,31.721483,-17.292486,-19.291168,5.0620985,-7.763336,-19.072786,-2.248612,-1.2788128,-10.300337,-0.69634944,-0.47275057,-0.22279732,-5.1454415,3.9786038,-4.4555984,-3.5030744,-4.1667495,-6.689371,-0.89702964,-6.4695287,-5.170963,-5.288758,-2.0056765,-7.372096,-2.5962038,2063.111248880026,2188.6406344949287,3517.744348404255,0.08500484,output_1644_speaker1.mp3,1
-404.78748,136.98535,-13.890174,37.491096,-28.856747,18.899918,-12.591596,3.8685198,1.3833501,3.1549125,-11.966336,-2.8467855,1.7368042,-9.769308,1.1604844,-1.3638741,3.928148,-1.878079,5.125493,-4.4753504,-0.52604854,-6.898705,-1.8820959,0.55901366,-2.6767378,-0.96932626,-5.98517,1.6737062,-2.8052144,1.0431325,2959.6777551477644,2897.231427693527,5698.179853723404,0.06973918,output_1644_speaker1.mp3,1
-598.89996,84.42781,-19.774536,11.282255,2.3789387,3.2088,-8.47633,-2.0790093,0.6329055,-2.0336866,-5.545931,-1.0157403,4.669494,-1.655909,1.1237507,1.6898164,0.743173,-3.2683628,-2.6601677,-0.2583865,2.1314023,-0.24658355,-0.52291393,1.0801089,-1.463527,-1.6283631,-1.6451442,0.8682037,-1.1783092,0.07339621,1130.6754880010355,1217.999437484088,2047.7892287234042,0.037757646,output_1644_speaker1.mp3,1
-539.09607,103.82497,-16.889305,-11.8669,5.6720757,8.778743,-15.517553,-9.92754,10.629851,-1.6258907,-12.370422,-1.8908703,-1.2646542,-3.6892285,0.40576392,-1.2551066,-1.775405,-1.8843255,-0.2080119,0.7371439,0.90256596,-1.6251466,-1.2488962,0.24455063,-2.6539962,-2.455295,0.5604649,0.6123054,-3.3180032,-0.45815897,808.485199914177,783.7742873647143,1375.5817819148936,0.11086373,output_1644_speaker1.mp3,1
-326.85803,159.3548,-38.390606,26.552176,-12.924468,18.981686,-9.456396,-12.906394,-0.9658656,-6.831409,-15.165592,-1.6743428,8.87973,-0.43948933,0.81755567,-7.057935,-0.5929711,1.1669172,1.406816,-6.226295,0.35858342,-2.3406255,-4.564109,2.9451017,-5.400773,-6.12567,-7.731147,-0.6321226,-3.6007988,-4.1321316,2833.4771959308014,2436.4834044020395,4903.548869680851,0.12132132,output_1644_speaker1.mp3,1
-361.75723,151.50874,-25.876568,41.396046,8.101185,30.40679,-9.258366,-4.1835856,2.975945,-4.008684,-15.068097,-3.6869886,-1.0847678,-11.796571,-1.5863646,-3.0330844,0.26774293,-1.7727518,5.0115533,-1.5224861,-0.0647316,-3.5327659,-2.817913,-2.0013542,-5.407376,-0.42180094,-3.6607466,0.08175091,-4.7345333,-2.341647,2559.1484753293007,2620.461101357176,4569.813829787234,0.088097036,output_1644_speaker1.mp3,1
-405.66656,147.88281,-25.047207,24.909824,-10.6264925,21.19525,-12.381233,-1.08146,8.927953,0.19629815,-12.457256,-4.8768306,-3.0405974,-11.5699005,-0.32041508,0.2751723,4.1010084,-1.1136774,4.6743083,-3.5292988,-2.6459255,-4.7086773,-3.4841418,0.46180353,-3.2940412,-0.0034138295,-4.0773973,-2.1544714,-7.4138417,-1.6913466,2694.483273208843,2412.8511956522366,4603.84807180851,0.075894736,output_1644_speaker1.mp3,1
-370.78998,204.5007,-27.301147,5.493246,7.899746,26.002478,-14.385857,-11.864853,10.158735,-11.145726,-21.032784,-0.14233817,6.4222217,-7.3855686,-2.360778,0.4162562,-4.6746597,0.89338803,3.9993498,-7.6397495,-1.4859971,-6.042997,-6.701274,-1.6171421,-7.771196,-4.7034397,-4.119177,-3.468024,-7.4646735,-1.2640834,1621.2813126764631,1827.3775316752776,2800.531914893617,0.072547205,output_1644_speaker1.mp3,1
-374.0044,186.42961,-27.378073,3.0723033,-5.8956676,33.52651,-17.015818,-9.413895,8.84767,-5.286161,-14.484716,-0.9682409,3.4779603,-7.6173944,0.28728303,-6.4633775,-4.2830462,2.324972,5.3657513,-4.5197873,-1.2973962,-2.941056,-5.1376486,-3.2870753,-6.23389,-0.8623641,-2.2520905,-2.8311357,-5.50761,0.5125096,2209.7724956383427,2324.8210149302026,3903.9644281914893,0.08277223,output_1644_speaker1.mp3,1
-394.93115,184.4478,-13.5112295,-1.2375966,15.685456,23.93324,-29.009256,-17.562122,17.330324,-7.825287,-26.636114,-3.3641994,-0.13473503,-9.708419,-0.53347063,-0.38795164,-3.4934533,-8.212319,-3.2086155,-3.220784,-1.5222429,-2.0450945,-5.7200546,-2.9350386,-3.5335305,-3.5957155,-0.81924194,-0.003378442,-4.847686,-0.32036185,1529.6308946704874,1800.3758795279118,2631.358045212766,0.09084436,output_1644_speaker1.mp3,1
-547.27167,89.523155,-8.6979265,12.673764,3.2672498,12.914383,-11.20361,-6.7374244,3.130133,-6.0658426,-10.636437,-2.405196,-2.4944036,-7.238365,-0.3030369,-2.2165773,-2.361187,-3.7958713,0.42221037,-0.28514275,-1.1293358,0.0998463,-2.8685296,-3.911501,-2.4801612,-1.5118973,-2.7004418,-1.3799137,-2.9773936,-0.13482374,1040.4839459102272,1179.0220020242393,1795.212765957447,0.06949931,output_1644_speaker1.mp3,1
-552.9706,107.51941,5.9301977,6.215797,7.249661,2.943014,-7.134514,0.19402938,7.408397,-1.45355,-7.736299,-6.3074946,-6.253968,-9.389147,-1.6520356,2.6841276,-5.9394765,-3.1686816,5.5685186,-2.218004,-4.871273,-2.3472989,-2.758447,-2.284953,-4.1918035,-0.23663917,-0.5531664,-3.5373628,-2.3776264,-3.8309534,511.2116191330732,806.4964631419365,800.1163563829788,0.07462303,output_1644_speaker1.mp3,1
-466.84167,214.65051,-12.250195,8.87521,9.285379,10.264712,-21.330557,2.9552908,9.640974,-12.89925,-11.662782,-6.433657,-10.599244,-11.378606,1.2077228,-2.5928438,-6.5445876,1.5938107,4.7761087,-6.941401,-4.528546,-4.733061,-3.7592404,-2.1577492,-5.884171,-2.3052647,-1.6055099,-0.86368275,-5.244803,-2.0711715,1306.2219652977863,1784.8702295681014,2269.1988031914893,0.030797035,output_1644_speaker1.mp3,1
-460.5694,170.53462,2.2521856,17.478405,19.205011,16.844362,-11.420985,4.874354,16.42619,4.8179226,-5.3560967,-3.4352715,-6.8368087,-10.39861,3.6166205,0.51923937,-7.228286,-2.490843,4.425741,-2.0018003,-3.9268153,-0.81924164,1.2472733,-0.71942276,-3.7762709,-2.0452685,-1.186578,-3.2107968,-1.9635185,1.9762738,1611.7195691698128,2116.3561974779454,3001.496010638298,0.06836592,output_1644_speaker1.mp3,1
-334.53583,161.30122,-18.884039,30.107391,15.624476,37.572254,-20.167555,7.992834,5.048155,-5.3266306,-10.614875,-8.146973,-14.204533,-20.161175,4.0261765,-5.844486,-12.827796,-10.526053,6.763533,1.8555765,-4.093211,-6.1117697,-0.04109614,-0.24098948,-8.762305,-6.495709,-2.701607,-0.5612994,-6.259425,-3.5746992,2447.01336596634,2790.3348602100045,4702.086103723404,0.109700345,output_1644_speaker1.mp3,1
-359.64606,181.27776,-15.875249,33.090736,11.725016,19.125893,-26.738125,5.7469974,7.585874,-4.951569,-10.583784,-9.82582,-13.99499,-14.084258,8.402447,-1.9909445,-10.951918,-6.1559057,7.0949097,-1.500273,-6.296676,-7.97001,-0.5898082,0.4782384,-6.7890396,-5.856398,-1.5311176,-0.30387956,-7.5505724,-4.155233,2075.2520165652336,2411.0765386030807,3900.598404255319,0.089637324,output_1644_speaker1.mp3,1
-412.14755,170.00208,-7.51536,12.578409,11.064849,19.827574,-17.015415,3.6320891,7.217107,0.8638391,-6.880763,-6.6323695,-8.009172,-12.27677,5.789492,2.1604745,-5.7373786,-3.0658302,3.7620401,-2.0714266,-1.5161129,-2.9060128,-1.5234457,-1.3154527,-7.3010178,-5.305693,-1.2106203,-1.6271216,-3.7872877,-2.6239817,2267.954432404317,2432.0893191033183,4127.368683510638,0.10070591,output_1644_speaker1.mp3,1
